0,0.740707,0.203874,0.424385,1.54994,-0.0082954,1.6292,
0.0016734,0.740736,0.203746,0.424375,1.54994,-0.00819049,1.62908,
0.0040589,0.740764,0.203621,0.424366,1.54995,-0.00809615,1.62897,
0.0062134,0.740791,0.20349,0.424357,1.54994,-0.00798162,1.62884,
0.0084076,0.740817,0.203358,0.42435,1.54994,-0.00787571,1.62871,
0.010639,0.74084,0.203213,0.424339,1.54993,-0.0077267,1.6286,
0.0132487,0.740869,0.203078,0.424327,1.54993,-0.00763239,1.62848,
0.015237,0.740901,0.202936,0.424312,1.54993,-0.00751796,1.62835,
0.0173019,0.740931,0.202808,0.424295,1.54994,-0.00742064,1.62824,
0.0200952,0.740978,0.202599,0.424269,1.54996,-0.00726792,1.62805,
0.0234842,0.74108,0.20216,0.424236,1.54997,-0.00699885,1.62767,
0.028525,0.741117,0.202004,0.424231,1.54997,-0.00691095,1.62752,
0.0305594,0.741153,0.201852,0.424226,1.54996,-0.00683467,1.62739,
0.0327362,0.741205,0.201629,0.424221,1.54995,-0.00672969,1.62718,
0.0349773,0.741237,0.201485,0.424218,1.54995,-0.00666247,1.62705,
0.0372447,0.741269,0.201346,0.424214,1.54995,-0.00660586,1.62693,
0.0392165,0.741305,0.201201,0.424207,1.54995,-0.00654197,1.62681,
0.0416195,0.74136,0.200981,0.424196,1.54996,-0.00646187,1.62661,
0.0442728,0.7414,0.200827,0.424187,1.54996,-0.00641347,1.62647,
0.0462757,0.74144,0.200677,0.424177,1.54997,-0.00635284,1.62634,
0.0483707,0.741482,0.200518,0.424165,1.54998,-0.00628957,1.62619,
0.0508077,0.741547,0.200271,0.424148,1.54999,-0.00621228,1.62597,
0.0527944,0.741594,0.200089,0.424138,1.55,-0.00616257,1.62579,
0.0550998,0.741665,0.199814,0.424122,1.55001,-0.00605815,1.62552,
0.0582627,0.741709,0.199647,0.424113,1.55001,-0.00599258,1.62536,
0.0603284,0.741752,0.199482,0.424104,1.55001,-0.00591738,1.62521,
0.062634,0.741795,0.19932,0.424093,1.55002,-0.00583604,1.62505,
0.0649364,0.741866,0.199054,0.424076,1.55003,-0.00569475,1.62479,
0.0673554,0.741912,0.198881,0.424062,1.55004,-0.00559638,1.62462,
0.0694016,0.741959,0.198705,0.424051,1.55005,-0.00548073,1.62444,
0.0714614,0.742004,0.19853,0.424039,1.55007,-0.0053725,1.62425,
0.0738357,0.742077,0.198244,0.424026,1.55007,-0.00520703,1.62396,
0.0759939,0.742126,0.19805,0.42402,1.55007,-0.00509544,1.62375,
0.0784138,0.742175,0.197849,0.424015,1.55006,-0.00500279,1.62354,
0.0806419,0.742221,0.197663,0.424009,1.55006,-0.00492192,1.62336,
0.0827244,0.74229,0.197377,0.424,1.55007,-0.00480475,1.62306,
0.085027,0.74234,0.197178,0.423992,1.55007,-0.00473592,1.62285,
0.0872105,0.742413,0.196885,0.423979,1.55008,-0.00463653,1.62255,
0.0903941,0.742463,0.196686,0.423971,1.55008,-0.00457294,1.62235,
0.0924822,0.742511,0.196488,0.423964,1.55007,-0.00450535,1.62215,
0.0949123,0.742587,0.196171,0.423953,1.55007,-0.00442298,1.62182,
0.0970722,0.742642,0.195949,0.423941,1.55007,-0.00437496,1.62158,
0.0993053,0.742694,0.195738,0.423927,1.55008,-0.00432785,1.62137,
0.101501,0.742747,0.195525,0.423913,1.55009,-0.00428543,1.62115,
0.103654,0.742819,0.195235,0.423894,1.5501,-0.00421949,1.62087,
0.106077,0.74287,0.19503,0.423883,1.55011,-0.0041865,1.62066,
0.108278,0.742915,0.194837,0.423879,1.55009,-0.00410171,1.62046,
0.111685,0.742988,0.194524,0.423869,1.55008,-0.00403338,1.62014,
0.115238,0.743085,0.194098,0.423865,1.55004,-0.00391457,1.61971,
0.118943,0.743188,0.193651,0.423865,1.55001,-0.00388648,1.61926,
0.12269,0.743259,0.19333,0.423868,1.54999,-0.00377859,1.61894,
0.126196,0.743353,0.192892,0.423878,1.54993,-0.00367322,1.61852,
0.129727,0.743447,0.192457,0.423889,1.54987,-0.00357089,1.6181,
0.133277,0.743519,0.192133,0.423895,1.54984,-0.00347719,1.61778,
0.135417,0.743571,0.191897,0.4239,1.54981,-0.00342998,1.61754,
0.138976,0.743669,0.191444,0.423909,1.54976,-0.00330854,1.61709,
0.142672,0.74374,0.191123,0.423914,1.54974,-0.00322387,1.61676,
0.146131,0.74384,0.190682,0.423913,1.54972,-0.00309055,1.6163,
0.149692,0.743917,0.190348,0.423913,1.5497,-0.00303679,1.61596,
0.151682,0.744025,0.18987,0.423914,1.54968,-0.00295245,1.61545,
0.154893,0.74408,0.189627,0.423911,1.54968,-0.00290288,1.61519,
0.157158,0.744138,0.189384,0.423906,1.54968,-0.00286568,1.61493,
0.160744,0.74422,0.189043,0.423897,1.54969,-0.00278125,1.61458,
0.164118,0.744332,0.188587,0.423881,1.54971,-0.00264437,1.61411,
0.16742,0.744415,0.18825,0.423865,1.54974,-0.00253098,1.61376,
0.169711,0.744505,0.187876,0.423844,1.54977,-0.0023866,1.61333,
0.172136,0.744573,0.187605,0.423831,1.54979,-0.00231154,1.61304,
0.175655,0.744661,0.187259,0.423807,1.54983,-0.00218655,1.61269,
0.179103,0.744785,0.186776,0.423767,1.54989,-0.00200122,1.61218,
0.182852,0.74491,0.1863,0.423717,1.54997,-0.00179314,1.61167,
0.185297,0.744977,0.186047,0.423693,1.55001,-0.00169601,1.6114,
0.187542,0.74508,0.185657,0.423656,1.55007,-0.00156032,1.61099,
0.190005,0.745146,0.185409,0.423631,1.55011,-0.00150041,1.61074,
0.191705,0.745209,0.185171,0.423608,1.55015,-0.00143856,1.61049,
0.194334,0.745245,0.185036,0.423587,1.55018,-0.00138855,1.61039,
0.196513,0.745305,0.184794,0.423571,1.5502,-0.00132804,1.61015,
0.198806,0.745396,0.184428,0.423548,1.55024,-0.00128301,1.60979,
0.201236,0.745455,0.184185,0.423534,1.55025,-0.00125292,1.60955,
0.2033,0.745519,0.183921,0.423521,1.55027,-0.00122172,1.60929,
0.205356,0.74558,0.183662,0.42351,1.55028,-0.00119113,1.60902,
0.207631,0.745673,0.183267,0.423493,1.55029,-0.00114572,1.60863,
0.209845,0.745736,0.183023,0.423473,1.55033,-0.0010994,1.60838,
0.212367,0.745798,0.182754,0.42346,1.55034,-0.00105453,1.60811,
0.214514,0.745888,0.182351,0.423442,1.55036,-0.000991441,1.60768,
0.21697,0.745946,0.182088,0.423433,1.55036,-0.000927283,1.6074,
0.219407,0.746007,0.181806,0.423424,1.55036,-0.000846773,1.60709,
0.221425,0.746068,0.18153,0.423412,1.55037,-0.000772623,1.60679,
0.223605,0.74616,0.181124,0.42339,1.55039,-0.00062258,1.60635,
0.226292,0.746219,0.180868,0.423371,1.55041,-0.000520019,1.60608,
0.228348,0.746279,0.180594,0.423359,1.55042,-0.000407445,1.60578,
0.230421,0.746361,0.180204,0.423349,1.55041,-0.000253569,1.60537,
0.232694,0.746419,0.179926,0.423347,1.5504,-0.000156814,1.60507,
0.235298,0.746477,0.179646,0.423345,1.55038,-7.45742e-05,1.60476,
0.237277,0.746538,0.179354,0.423343,1.55038,1.0457e-05,1.60445,
0.239429,0.746592,0.17908,0.423343,1.55037,7.97995e-05,1.60415,
0.241766,0.746675,0.178652,0.423348,1.55034,0.0001719,1.60369,
0.243832,0.746728,0.178366,0.423354,1.55032,0.000230551,1.60338,
0.246366,0.74678,0.178092,0.423359,1.5503,0.000294595,1.60309,
0.248504,0.746864,0.177653,0.423366,1.55028,0.00037548,1.6026,
0.251041,0.746919,0.177361,0.423371,1.55027,0.000419279,1.60228,
0.253316,0.746974,0.177067,0.423377,1.55025,0.000446818,1.60196,
