0,0.731022,0.208563,0.421058,1.54563,0.0165116,1.60553,
0.0022602,0.73105,0.208509,0.421028,1.54557,0.0164508,1.60567,
0.0049222,0.731072,0.208464,0.421006,1.54552,0.0164137,1.60574,
0.0069035,0.731094,0.208421,0.420977,1.54549,0.0163913,1.60581,
0.00898,0.731117,0.20838,0.420947,1.54545,0.0163568,1.60589,
0.0111696,0.731141,0.208337,0.420915,1.54542,0.0163172,1.60597,
0.0133834,0.731177,0.208267,0.420873,1.54537,0.0162613,1.60611,
0.0158937,0.731199,0.208231,0.420841,1.54534,0.0162305,1.60621,
0.0179264,0.73122,0.20819,0.42081,1.54531,0.0161988,1.60631,
0.0200039,0.73124,0.208151,0.420779,1.54528,0.0161756,1.6064,
0.0223274,0.731268,0.208085,0.420754,1.54521,0.0161444,1.60652,
0.0245417,0.731283,0.208046,0.420745,1.54516,0.0161184,1.60662,
0.026958,0.731301,0.207993,0.420736,1.54511,0.0161317,1.60667,
0.0289338,0.73132,0.207946,0.420729,1.54505,0.0160958,1.60676,
0.0312037,0.731336,0.207913,0.420717,1.54497,0.0160872,1.60692,
0.0334755,0.731367,0.207815,0.420711,1.54491,0.0160877,1.60692,
0.0355755,0.731385,0.207763,0.420707,1.54485,0.0160732,1.60699,
0.0378715,0.731391,0.207748,0.420705,1.54479,0.0160662,1.6071,
0.0400243,0.731405,0.207689,0.420708,1.54472,0.0160419,1.60715,
0.0424123,0.731429,0.207583,0.420714,1.54462,0.0160897,1.60713,
0.0445434,0.731441,0.20753,0.42072,1.54455,0.0160595,1.60719,
0.0469234,0.731455,0.207478,0.420724,1.54448,0.016011,1.60726,
0.0489603,0.731471,0.207424,0.420726,1.54441,0.0159681,1.60733,
0.0512872,0.731486,0.207389,0.420732,1.54431,0.0158802,1.60752,
0.0534353,0.731512,0.207288,0.420725,1.54425,0.0158337,1.60753,
0.0557971,0.731531,0.20722,0.420723,1.54418,0.0157922,1.60758,
0.0579377,0.73155,0.207156,0.420718,1.54412,0.0157467,1.60764,
0.0600148,0.73157,0.207088,0.420717,1.54406,0.0156864,1.6077,
0.0622786,0.731599,0.207,0.420717,1.54397,0.0155994,1.6078,
0.0648105,0.731616,0.206951,0.420719,1.54392,0.0155461,1.60789,
0.0668165,0.731639,0.206889,0.420725,1.54383,0.0154573,1.60803,
0.0693962,0.731653,0.206852,0.420729,1.54376,0.0153973,1.60812,
0.0718409,0.731666,0.206819,0.420733,1.5437,0.0153491,1.60821,
0.0738819,0.731679,0.206787,0.420736,1.54364,0.0153014,1.60831,
0.0760559,0.731693,0.206751,0.42074,1.54358,0.0152647,1.6084,
0.0782629,0.731716,0.206693,0.420747,1.54349,0.0152126,1.60853,
0.0804428,0.731731,0.206656,0.420752,1.54343,0.0151626,1.60863,
0.0830366,0.731754,0.2066,0.42076,1.54333,0.0151211,1.60877,
0.0861031,0.73177,0.206564,0.420763,1.54327,0.015098,1.60887,
0.0884573,0.73179,0.206522,0.420764,1.54321,0.0151036,1.60903,
0.0904638,0.731803,0.206502,0.420766,1.54316,0.0151092,1.60915,
0.0928799,0.731817,0.206479,0.420768,1.54311,0.0151124,1.60926,
0.0949411,0.731831,0.20646,0.42077,1.54306,0.0151184,1.60939,
0.097192,0.731849,0.206439,0.420773,1.54299,0.0151283,1.60959,
0.0994968,0.731861,0.206426,0.420776,1.54293,0.015122,1.60971,
0.101795,0.731874,0.206409,0.420779,1.54289,0.015118,1.60984,
0.103882,0.731889,0.206385,0.420782,1.54284,0.0151419,1.60995,
0.106093,0.731905,0.206356,0.420787,1.54279,0.0151627,1.61004,
0.108399,0.731928,0.206314,0.420798,1.54271,0.0151651,1.61019,
0.110528,0.731944,0.206283,0.420806,1.54265,0.0151612,1.61029,
0.112916,0.731962,0.206247,0.420814,1.5426,0.0151667,1.61038,
0.114974,0.73198,0.206212,0.420822,1.54254,0.015155,1.61048,
0.117197,0.732006,0.206159,0.420836,1.54246,0.0150675,1.61062,
0.119459,0.732023,0.206124,0.420847,1.54241,0.0150401,1.61072,
0.121845,0.73204,0.206087,0.420856,1.54235,0.0150334,1.6108,
0.123928,0.732055,0.20606,0.420867,1.54229,0.0150148,1.61091,
0.126128,0.73207,0.206034,0.420876,1.54224,0.0149839,1.61102,
0.12835,0.732092,0.205996,0.420891,1.54216,0.014915,1.61118,
0.130553,0.732106,0.205973,0.4209,1.5421,0.0148586,1.61131,
0.132963,0.73212,0.205953,0.420909,1.54206,0.01481,1.61143,
0.135012,0.732135,0.205928,0.420918,1.542,0.0147598,1.61155,
0.137176,0.732151,0.205899,0.420927,1.54195,0.014716,1.61166,
0.139432,0.732176,0.205851,0.420938,1.54188,0.0146573,1.61181,
0.141906,0.732191,0.205823,0.420946,1.54184,0.0146156,1.61192,
0.143927,0.732207,0.205793,0.420954,1.5418,0.0145888,1.61202,
0.146005,0.732223,0.205762,0.420961,1.54176,0.0145728,1.61212,
0.148331,0.732245,0.205725,0.420972,1.5417,0.014541,1.6123,
0.15057,0.732258,0.205706,0.420978,1.54167,0.0145276,1.61242,
0.152947,0.732271,0.205683,0.420986,1.54163,0.0145291,1.61253,
0.155031,0.732286,0.205655,0.420993,1.54159,0.0145476,1.61263,
0.157233,0.732307,0.205616,0.421003,1.54154,0.014576,1.61277,
0.15952,0.732321,0.205591,0.42101,1.54151,0.0145863,1.61287,
0.161783,0.732336,0.205563,0.421017,1.54147,0.0146043,1.61296,
0.163973,0.732352,0.205531,0.421024,1.54144,0.0146205,1.61306,
0.166073,0.732368,0.205499,0.421031,1.5414,0.0146365,1.61316,
0.16832,0.732391,0.205456,0.421043,1.54134,0.0146515,1.61332,
0.170569,0.732408,0.205424,0.42105,1.54131,0.0146619,1.61343,
0.172902,0.732425,0.205388,0.421057,1.54127,0.0146897,1.61352,
0.175012,0.732441,0.205358,0.421064,1.54124,0.014696,1.61362,
0.177223,0.732464,0.205314,0.421075,1.54118,0.0147064,1.61378,
0.179558,0.732482,0.20528,0.421082,1.54115,0.014704,1.61389,
0.181909,0.732497,0.20525,0.42109,1.54111,0.014703,1.614,
0.183909,0.732511,0.20523,0.421097,1.54108,0.0146839,1.61412,
0.186027,0.732523,0.205211,0.421105,1.54104,0.0146768,1.61424,
0.18832,0.732541,0.205181,0.421117,1.54099,0.0146768,1.6144,
0.190484,0.732552,0.205166,0.421123,1.54096,0.0146717,1.61452,
0.192893,0.732562,0.205156,0.42113,1.54093,0.0146634,1.61464,
0.195137,0.732571,0.20515,0.421136,1.5409,0.0146421,1.61478,
0.197311,0.732584,0.205138,0.421146,1.54085,0.0146252,1.61497,
0.199859,0.732596,0.205122,0.421152,1.54082,0.014629,1.61509,
0.201972,0.732606,0.205111,0.421158,1.54079,0.014615,1.61521,
0.203885,0.732617,0.205096,0.421163,1.54077,0.0146034,1.61533,
0.206104,0.732626,0.205089,0.42117,1.54074,0.0145893,1.61547,
0.208379,0.732642,0.205071,0.42118,1.5407,0.0145942,1.61566,
0.210953,0.732654,0.205039,0.421184,1.54068,0.0146715,1.61569,
0.213002,0.732665,0.205026,0.421191,1.54065,0.0146659,1.61582,
0.215175,0.732675,0.205019,0.421197,1.54062,0.0146512,1.61596,
0.217436,0.732688,0.205012,0.421206,1.54058,0.014653,1.61618,
0.219672,0.732697,0.205008,0.421212,1.54055,0.0146674,1.61633,
0.221916,0.732707,0.204998,0.421218,1.54052,0.0146851,1.61646,
0.224057,0.732716,0.204989,0.421223,1.54049,0.0147196,1.61658,
0.226497,0.73273,0.204975,0.421231,1.54045,0.0147954,1.61676,
0.228546,0.732738,0.204971,0.421238,1.54042,0.0148431,1.61689,
0.231042,0.732745,0.204968,0.421244,1.54039,0.0148863,1.61702,
0.233012,0.732754,0.204959,0.421251,1.54036,0.0149436,1.61714,
0.235209,0.732763,0.204949,0.421258,1.54033,0.0149848,1.61725,
0.237463,0.732778,0.204928,0.421268,1.54029,0.0150229,1.61743,
0.239554,0.732781,0.204942,0.421274,1.54026,0.015043,1.61758,
