0,0.715687,0.193927,0.422839,1.5524,0.0446295,1.61078,
0.0021762,0.715706,0.193906,0.42285,1.55231,0.0446979,1.61099,
0.0046469,0.715735,0.193879,0.422863,1.55219,0.0447763,1.61132,
0.0067457,0.715754,0.193861,0.422866,1.55213,0.044818,1.61155,
0.009012,0.715775,0.193839,0.422869,1.55207,0.0448696,1.61175,
0.0110806,0.715792,0.193829,0.42287,1.552,0.0449128,1.61197,
0.0134448,0.715818,0.193817,0.42287,1.55191,0.0449733,1.61231,
0.0157089,0.715834,0.193816,0.422866,1.55186,0.0450028,1.61255,
0.0179848,0.715851,0.193813,0.422861,1.55181,0.0450398,1.61278,
0.0201048,0.715867,0.193812,0.422858,1.55175,0.0450835,1.61303,
0.0222222,0.715883,0.19381,0.422857,1.55169,0.0451532,1.61327,
0.0245718,0.715906,0.19381,0.422856,1.5516,0.0452681,1.61364,
0.0269446,0.715922,0.19381,0.422855,1.55154,0.0453382,1.61389,
0.0290117,0.715939,0.193804,0.422856,1.55148,0.0454556,1.61413,
0.0310824,0.715953,0.193807,0.422855,1.55142,0.045535,1.61438,
0.0333794,0.715977,0.193802,0.422853,1.55133,0.0456837,1.61472,
0.0356172,0.715992,0.193802,0.422851,1.55127,0.0457784,1.61496,
0.0380262,0.716006,0.19381,0.422847,1.55121,0.0458578,1.61521,
0.0400329,0.71602,0.193815,0.422845,1.55114,0.0459614,1.61545,
0.042228,0.716033,0.193815,0.422853,1.55106,0.0460408,1.61568,
0.0446169,0.716058,0.19381,0.42284,1.55101,0.0461727,1.61602,
0.0466698,0.716073,0.19381,0.422836,1.55095,0.0462357,1.61625,
0.0491421,0.71609,0.193804,0.422833,1.55089,0.0462761,1.61649,
0.0512427,0.716108,0.193795,0.422834,1.55083,0.0461818,1.61673,
0.0534421,0.716134,0.193774,0.422839,1.55072,0.0462604,1.61706,
0.0557969,0.716151,0.193762,0.422844,1.55065,0.0462954,1.61729,
0.0583028,0.716169,0.193747,0.42285,1.55058,0.0463519,1.6175,
0.0602949,0.716183,0.193747,0.422857,1.5505,0.0464199,1.61775,
0.0624667,0.716202,0.193748,0.422871,1.55038,0.0465451,1.6181,
0.0648435,0.716214,0.193752,0.422877,1.55032,0.0466267,1.61834,
0.067237,0.716225,0.193758,0.422884,1.55025,0.0467256,1.61858,
0.0691349,0.716236,0.193764,0.422888,1.55019,0.0468208,1.61881,
0.0712836,0.716248,0.193765,0.422892,1.55013,0.0469295,1.61904,
0.0735413,0.716269,0.193767,0.422894,1.55005,0.047059,1.61941,
0.0761389,0.716281,0.193772,0.422895,1.54999,0.0471761,1.61965,
0.0781402,0.716295,0.193773,0.422896,1.54993,0.0472863,1.61989,
0.0803249,0.716309,0.193773,0.422899,1.54987,0.0473852,1.62012,
0.0825733,0.716328,0.19378,0.422901,1.54977,0.0475086,1.62049,
0.0846475,0.71634,0.193789,0.422903,1.5497,0.047563,1.62075,
0.08712,0.716353,0.19379,0.422908,1.54963,0.0476451,1.62097,
0.0891757,0.716365,0.193795,0.422909,1.54956,0.0477167,1.6212,
0.0914443,0.716381,0.193806,0.422913,1.54946,0.0478387,1.62154,
0.0937412,0.716393,0.193811,0.422914,1.54939,0.0479165,1.62177,
0.0960739,0.716407,0.193809,0.422917,1.54931,0.048004,1.62198,
0.0981273,0.716422,0.193803,0.42292,1.54924,0.04807,1.62221,
0.100295,0.716437,0.193796,0.422923,1.54915,0.0481674,1.62242,
0.102538,0.716465,0.193776,0.422923,1.54903,0.0482836,1.62275,
0.10473,0.716483,0.193771,0.42292,1.54896,0.0483574,1.62299,
0.107187,0.716501,0.193762,0.422914,1.54888,0.0484618,1.62321,
0.109391,0.71652,0.193756,0.422905,1.54882,0.0485706,1.62345,
0.111542,0.716538,0.193746,0.422897,1.54875,0.0487149,1.62365,
0.113834,0.71656,0.193746,0.422891,1.54864,0.0489065,1.62398,
0.116303,0.716576,0.19374,0.422891,1.54855,0.0490415,1.62419,
0.118298,0.71659,0.193744,0.42289,1.54847,0.0491174,1.62444,
