0,0.739534,0.203702,0.396889,1.47429,0.0550672,1.72169,
0.0018043,0.739575,0.203734,0.396833,1.47429,0.0551516,1.72163,
0.0045338,0.739601,0.203748,0.396813,1.4742,0.0551961,1.72155,
0.0065457,0.739626,0.203762,0.396791,1.47411,0.0552349,1.72148,
0.0090752,0.739668,0.203791,0.396745,1.47403,0.0553059,1.72139,
0.011246,0.739695,0.203809,0.396713,1.47397,0.0553656,1.72132,
0.0140566,0.73974,0.203839,0.39666,1.47389,0.0554582,1.72122,
0.0171101,0.739782,0.203866,0.396613,1.4738,0.0555264,1.72112,
0.0203589,0.73982,0.203887,0.396577,1.47368,0.0555915,1.72101,
0.0226812,0.739843,0.203899,0.396556,1.4736,0.0556384,1.72093,
0.0257126,0.739877,0.203917,0.396526,1.47347,0.0557044,1.72082,
0.0287803,0.739909,0.203932,0.396497,1.47335,0.0557742,1.72071,
0.0308302,0.73993,0.203943,0.396475,1.47328,0.0558175,1.72063,
0.0340549,0.73997,0.203963,0.396437,1.4731,0.0558761,1.7205,
0.0371815,0.739997,0.203972,0.396415,1.47295,0.055932,1.72037,
0.0391444,0.740015,0.20398,0.396401,1.47286,0.0559684,1.72029,
0.0418348,0.740035,0.203989,0.396387,1.47276,0.0560047,1.72022,
0.044005,0.740063,0.204003,0.396374,1.47261,0.0560406,1.72011,
0.0467772,0.7401,0.204025,0.396358,1.47241,0.056062,1.71998,
0.0503786,0.74012,0.204038,0.396349,1.47232,0.0560865,1.71992,
0.0526752,0.740138,0.204047,0.396342,1.47222,0.0561068,1.71985,
0.0547311,0.740157,0.204057,0.396336,1.47212,0.0561249,1.71978,
0.0569451,0.740187,0.204076,0.396322,1.47198,0.0561705,1.71967,
0.0593621,0.740206,0.20409,0.396312,1.47189,0.0561987,1.71961,
0.0613408,0.740226,0.204105,0.396304,1.47178,0.0562337,1.71954,
0.0634619,0.740247,0.204123,0.396293,1.4717,0.0562662,1.71948,
0.0657287,0.740277,0.20415,0.396278,1.47155,0.0563143,1.71939,
0.0679328,0.740295,0.204165,0.396268,1.47147,0.0563467,1.71933,
0.0704098,0.740332,0.204198,0.396247,1.47131,0.0564069,1.71922,
0.0743596,0.740349,0.204212,0.396238,1.47122,0.0564443,1.71915,
0.0765784,0.740366,0.204228,0.396226,1.47114,0.056475,1.71908,
0.0788144,0.74039,0.204253,0.396208,1.47101,0.0565224,1.71898,
0.0810153,0.740404,0.204267,0.396197,1.47091,0.056554,1.71891,
0.0833397,0.740416,0.20428,0.396189,1.47082,0.0565706,1.71884,
0.0854037,0.740428,0.204294,0.396181,1.47072,0.0565989,1.71877,
0.087678,0.740438,0.20431,0.396176,1.47061,0.0566259,1.71871,
0.0899003,0.74045,0.204339,0.396171,1.47046,0.0566768,1.71862,
0.092281,0.740455,0.204358,0.39617,1.47035,0.0567026,1.71855,
0.0944002,0.740459,0.20438,0.396173,1.47023,0.0567266,1.71849,
0.0964677,0.740462,0.204406,0.396172,1.47012,0.0567803,1.71843,
0.0987572,0.74047,0.204453,0.396164,1.46996,0.0568305,1.71835,
0.101253,0.740476,0.204489,0.396154,1.46987,0.0568639,1.71831,
0.10336,0.740482,0.204522,0.396145,1.46976,0.0568911,1.71827,
0.105408,0.740493,0.204542,0.396131,1.46967,0.0569211,1.71821,
0.107623,0.740498,0.204578,0.396118,1.46957,0.0569486,1.71818,
0.109867,0.740507,0.204642,0.396094,1.46944,0.0569981,1.71813,
0.112017,0.74051,0.204693,0.396077,1.46936,0.05703,1.71812,
0.114374,0.740512,0.204747,0.396062,1.46928,0.0570705,1.71811,
0.116454,0.74051,0.204799,0.396054,1.46919,0.0570994,1.71809,
0.118696,0.740511,0.204866,0.396042,1.46906,0.057148,1.71805,
0.121313,0.740513,0.204913,0.396034,1.46898,0.0571818,1.71803,
0.1234,0.740516,0.204957,0.396027,1.46889,0.0572297,1.718,
0.125393,0.740517,0.205003,0.39602,1.46881,0.0572715,1.71798,
0.127595,0.740519,0.205047,0.396014,1.46873,0.057311,1.71795,
0.129794,0.740515,0.2051,0.396013,1.46858,0.0573645,1.71789,
0.13198,0.74052,0.205137,0.396003,1.46851,0.0574086,1.71785,
0.134252,0.740527,0.205172,0.39599,1.46844,0.0574469,1.7178,
0.136876,0.740539,0.205223,0.395966,1.46836,0.0575125,1.71774,
0.139024,0.740546,0.205255,0.395954,1.4683,0.0575569,1.7177,
0.141354,0.740551,0.205288,0.395944,1.46823,0.0575985,1.71765,
0.143428,0.740556,0.205323,0.395935,1.46816,0.0576379,1.71761,
0.145785,0.740562,0.20538,0.395925,1.46805,0.0577024,1.71755,
0.148303,0.740564,0.205413,0.395926,1.46795,0.0577508,1.71749,
0.150338,0.740564,0.205445,0.39593,1.46784,0.0577868,1.71743,
0.152425,0.740564,0.205473,0.395938,1.46772,0.0578144,1.71737,
0.154627,0.740563,0.205504,0.395946,1.4676,0.0578398,1.71732,
0.156895,0.740562,0.205554,0.395959,1.46741,0.0578771,1.71724,
0.159041,0.740559,0.205591,0.395969,1.46729,0.0579031,1.7172,
0.161405,0.740552,0.205633,0.39598,1.46717,0.0579366,1.71716,
0.163497,0.740545,0.205677,0.39599,1.46705,0.0579849,1.71712,
0.165706,0.740531,0.205739,0.396011,1.46686,0.0580591,1.71704,
0.167954,0.740522,0.205773,0.396029,1.4667,0.0581109,1.71698,
0.170326,0.740513,0.205811,0.396041,1.46657,0.0581554,1.71693,
0.172467,0.740504,0.205849,0.396054,1.46644,0.058202,1.71688,
0.174734,0.740493,0.205896,0.396064,1.46631,0.0582506,1.71684,
0.176937,0.740475,0.205966,0.396085,1.46613,0.0583271,1.71678,
0.179289,0.740466,0.206006,0.396094,1.46601,0.0583847,1.71673,
